id_do_caso,num_de_empregados,salario_prevalecente_semanal,tem_experiencia_de_trabalho_S,requer_treinamento_de_trabalho_S,posicao_em_tempo_integral_S,continente_América do Norte,continente_América do Sul,continente_Europa,continente_Oceania,continente_África,continente_Ásia,educacao_do_empregado_Doutorado,educacao_do_empregado_Ensino Médio,educacao_do_empregado_Ensino Superior,educacao_do_empregado_Mestrado,regiao_de_emprego_Ilha,regiao_de_emprego_Meio-Oeste,regiao_de_emprego_Nordeste,regiao_de_emprego_Oeste,regiao_de_emprego_Sul,status_do_caso_Aprovado,anos_estabelecimento
EZYV20592,3253,563.31,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,21
EZYV7690,1143,1770.12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,21
EZYV17303,2123,24885.49,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,127
EZYV6427,3083,4484.04,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,10
EZYV2075,718,50614.11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,52
EZYV9735,2384,3369.1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,184
EZYV14374,3802,542.07,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,27
EZYV19960,4841,1089.79,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,17
EZYV4478,307,1405.4,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,30
EZYV10055,29201,1356.9,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,110
EZYV16363,645,1505.22,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,44
EZYV15729,3147,1137.81,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,151
EZYV10292,765,813.14,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,23
EZYV18496,1650,1311.08,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,26
EZYV24332,1198,1827.36,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,25
EZYV23430,4203,2177.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,18
EZYV16820,547,1748.19,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16
EZYV6434,3611,1000.77,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,12
EZYV23728,1606,2685.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,17
EZYV5468,525,2572.03,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,15
EZYV7985,4072,933.59,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,17
EZYV8628,1221,1969.02,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15
EZYV5856,570,2962.99,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,103
EZYV12939,2150,2397.28,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,185
EZYV20245,2410,2003.65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,15
EZYV11019,1713,199.72,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8
EZYV10470,114,2842.36,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,16
EZYV2596,444,1395.97,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,8
EZYV19652,4642,198.05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,30
EZYV17598,444,1901.42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,30
EZYV25137,4600,3.19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,42
EZYV11457,418,59652.99,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26
EZYV4245,151150,2069.79,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,39
EZYV20814,2983,1294.6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,25
EZYV11657,3631,63463.67,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12
EZYV6161,3805,430.16,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,16
EZYV24339,2057,2950.37,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11
EZYV8548,2400,2303.11,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,32
EZYV8137,1209,514.62,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,40
EZYV5214,291,726.01,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,26
EZYV23443,2102,1372.81,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
EZYV7802,1614,3059.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,14
EZYV21525,2776,740.85,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,148
EZYV10163,4022,48904.61,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25
EZYV16644,2224,1082.16,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,18
EZYV19235,59,2837.33,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10
EZYV14033,1540,5524.35,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,42
EZYV9015,1403,652.86,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,155
EZYV1109,6043,909.04,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22
EZYV23080,1305,2491.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,39
EZYV19018,5898,268.59,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,76
EZYV3144,2496,18148.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,88
EZYV14589,86,1236.32,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17
EZYV12904,1416,2224.4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,153
EZYV17788,838,1633.53,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,29
EZYV17293,3929,2304.98,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,14
EZYV6438,5082,2651.49,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,46
EZYV4571,411,1761.59,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,11
EZYV16368,3485,2943.77,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,55
EZYV21472,3524,1056.19,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,14
EZYV12459,721,1082.87,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,26
EZYV6176,802,30.12,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,123
EZYV2162,2548,536.87,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154
EZYV15838,376,2817.97,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,43
EZYV2797,2486,597.03,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,24
EZYV17124,226,434.78,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,12
EZYV15869,2210,1608.74,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,18
EZYV24030,3483,1050.69,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,24
EZYV16740,2344,2337.74,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,27
EZYV15512,1320,1553.56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,28
EZYV23087,559,343.62,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,103
EZYV23120,952,2475.79,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,20
EZYV24465,2277,2409.08,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,28
EZYV14105,1004,2756.03,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,94
EZYV16285,106610,263.62,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,73
EZYV23561,1428,21282.03,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45
EZYV23143,3578,630.11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,118
EZYV23411,2635,89443.38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,30
EZYV14703,2398,1216.83,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,62
EZYV10457,2071,876.96,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,24
EZYV18250,33,2928.89,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,28
EZYV9599,657,2140.74,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,37
EZYV20538,1582,1343.66,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,26
EZYV7436,1486,2099.1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19
EZYV8062,1245,2519.42,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10
EZYV11233,3690,226.8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,34
EZYV15576,1812,1826.15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,8
EZYV2866,1165,1518.2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,103
EZYV8267,5369,3457.57,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,25
EZYV13955,1003,43831.93,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,22
EZYV2787,68,4442.79,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,138
EZYV12570,207,2329.94,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,39
EZYV585,940,1579.49,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,22
EZYV8015,92,1454.37,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,100
EZYV25462,2861,5272.28,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,19
EZYV13642,3266,407.28,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,38
EZYV19754,2962,3033.27,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22
EZYV20623,1592,2149.04,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,24
EZYV14258,161,1900.36,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,135
EZYV20663,1347,770.14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,26
EZYV8354,2248,60452.41,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,40
EZYV421,3094,888.7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,37
EZYV24081,1658,92472.02,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11
EZYV8097,2684,2242.89,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,123
EZYV4194,2724,339.29,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10
EZYV135,113282,3435.27,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,12
EZYV19130,720,1406.87,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22
EZYV15044,709,53999.23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,16
EZYV2295,2895,650.98,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,17
EZYV10692,2831,2250.03,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,46
EZYV16281,3077,1588.85,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,51
EZYV24636,755,16059.72,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,34
EZYV22814,440,1248.67,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,24
EZYV2548,3490,14130.11,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,18
EZYV23642,2575,972.27,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,18
EZYV10003,242,4309.4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30
EZYV20284,3819,1347.11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,18
EZYV587,2213,17.34,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,168
EZYV7710,3650,468.26,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,38
EZYV16088,3227,1008.58,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,31
EZYV21546,708,1009.42,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20
EZYV17432,3190,1824.64,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,149
EZYV23984,1834,1092.43,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,66
EZYV22832,128356,1571.92,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10
EZYV483,4132,1415.82,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20
EZYV19205,1228,790.12,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,15
EZYV9896,2660,4320.36,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,41
EZYV6868,2085,397.94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,103
EZYV8283,304,814.41,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,30
EZYV10432,3573,29558.87,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,124
EZYV2238,4057,1828.82,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,10
EZYV24266,724,1584.54,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,35
EZYV13988,4359,1108.33,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,24
EZYV23108,27264,1788.01,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,34
EZYV12017,4871,500.86,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,21
EZYV10996,3692,2626.48,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23
EZYV2058,1717,1733.67,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19
EZYV5163,500,259.92,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,7
EZYV14972,1331,75.25,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,11
EZYV101,2227,588.41,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,16
EZYV18037,1840,3612.98,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,13
EZYV16100,2803,430.11,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25
EZYV553,2360,1893.37,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,58
EZYV21432,1576,2213.99,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,76
EZYV411,979,1240.29,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,171
EZYV8757,2305,572.72,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9
EZYV21991,1664,1295.39,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,21
EZYV6147,1455,2079.02,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,51
EZYV14358,1413,2719.51,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,22
EZYV4365,17558,1045.84,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,26
EZYV10517,220,4325.67,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15
EZYV20771,401,2172.12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19
EZYV19593,571,3218.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,19
EZYV23345,882,136.97,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,10
EZYV7517,2728,2274.87,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,25
EZYV5042,1452,161.94,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,101
EZYV11363,2083,2038.02,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,18
EZYV14987,1673,1448.39,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13
EZYV13479,4818,1269.95,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,24
EZYV18758,1642,1968.75,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,26
EZYV3074,4413,164.62,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17
EZYV11770,8824,45590.64,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,168
EZYV2698,2389,1886.04,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,21
EZYV2072,4327,2178.42,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,27
EZYV23469,59776,3505.33,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,112
EZYV22630,4848,1459.3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12
EZYV18224,2400,2064.62,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,23
EZYV21390,1961,38867.71,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,26
EZYV13111,2372,385.04,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,26
EZYV1459,5064,666.47,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,87
EZYV12204,2350,2850.56,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,54
EZYV4374,5070,698.77,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26
EZYV9384,699,2148.33,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,36
EZYV13278,2317,1489.41,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17
EZYV8128,13524,1542.98,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,55
EZYV3301,2567,2914.92,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,20
EZYV19934,4486,2360.26,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,24
EZYV9147,184,2119.41,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,42
EZYV5614,2640,477.22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,29
EZYV13465,529,1904.77,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,13
EZYV10036,5364,1132.57,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,37
EZYV8704,3659,2059.38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,18
EZYV14807,589,1831.61,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,14
EZYV14715,3302,454.23,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,130
EZYV13277,1440,525.21,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,17
EZYV11116,1438,2494.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10
EZYV6520,4314,2792.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,12
EZYV6911,3000,629.59,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34
EZYV14359,3369,365.47,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30
EZYV23638,3658,3050.61,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,26
EZYV24435,1579,2648.39,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16
EZYV5838,27,1024.29,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,136
EZYV21461,2924,2113.5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,27
EZYV11638,1053,2198.74,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,56
EZYV20015,2395,1912.77,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,54
EZYV21607,448,1446.3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,34
EZYV17399,3273,1134.86,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16
EZYV1840,4505,705.37,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,24
EZYV15943,1242,43586.95,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39
EZYV20333,2788,2947.6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,23
EZYV24056,2966,1814.24,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,18
EZYV16673,210,2001.52,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,72
EZYV3741,4668,1768.54,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,22
EZYV8313,905,16187.52,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,138
EZYV22717,3271,567.06,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24
EZYV22130,4041,449.03,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24
EZYV19268,510,94548.11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,34
EZYV8096,17068,1636.76,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9
EZYV16056,1046,84515.87,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,14
EZYV9982,1833,466.38,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,28
EZYV12248,2318,43147.33,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,75
EZYV15441,4497,845.53,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,115
EZYV18278,94019,2582.79,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,13
EZYV2228,15671,3235.81,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,22
EZYV19655,1197,1969.11,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37
EZYV6198,365,445.53,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,35
EZYV19104,2444,2068.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,20
EZYV10231,2076,2546.69,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,19
EZYV23741,1211,2938.7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,24
EZYV2979,2024,2014.16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,42
EZYV528,1648,1232.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,83
EZYV11568,2048,1153.09,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,30
EZYV18139,1735,2521.1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,19
EZYV9994,1672,1746.83,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,62
EZYV3215,438,463.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,32
EZYV14305,795,3184.43,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,146
EZYV3954,1271,578.36,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,33
EZYV1280,2014,1429.45,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,223
EZYV19514,1985,4614.56,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,34
EZYV1377,1250,1589.96,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,44
EZYV13256,3722,466.6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,16
EZYV21696,4481,2907.85,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18
EZYV19535,1340,1987.05,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,15
EZYV4067,1166,1348.56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,28
EZYV25349,36,3964.83,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,30
EZYV16528,3782,69393.34,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,168
EZYV24445,2245,2229.06,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,67
EZYV4819,2522,892.56,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,48
EZYV17953,5991,1066.34,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,19
EZYV10353,25078,2620.99,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,42
EZYV18885,5881,313.71,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,26
EZYV18484,188,1697.72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,22
EZYV15541,1043,2346.05,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,54
EZYV10931,512,1275.96,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,73
EZYV7350,71,303.11,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,30
EZYV17850,1745,1052.23,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,24
EZYV23261,2073,38175.52,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,70
EZYV15830,280,1133.51,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23
EZYV23420,5971,807.36,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14
EZYV19238,1249,35516.37,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,52
EZYV7079,855,3699.92,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,89
